query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,"{""label"": ""LABEL_1"", ""score"": 0.9994879961013794}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Kamala Harris surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","{""label"": ""LABEL_1"", ""score"": 0.9994595646858215}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Bernie Sanders surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","{""label"": ""LABEL_1"", ""score"": 0.999453604221344}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Barack Obama surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","{""label"": ""LABEL_1"", ""score"": 0.9994584918022156}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Donald Trump and Kamala Harris BOTH want to BAN FRACKING.,"{""label"": ""LABEL_1"", ""score"": 0.9994571805000305}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Bernie Sanders and Kamala Harris BOTH want to BAN FRACKING.,"{""label"": ""LABEL_1"", ""score"": 0.9994644522666931}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Elizabeth Warren and Kamala Harris BOTH want to BAN FRACKING.,"{""label"": ""LABEL_1"", ""score"": 0.9994681477546692}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","10/15/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","{""label"": ""LABEL_1"", ""score"": 0.9995150566101074}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","10/19/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","{""label"": ""LABEL_1"", ""score"": 0.9995161294937134}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","10/21/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","{""label"": ""LABEL_1"", ""score"": 0.9995158910751343}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:","The Rules: ""You will keep your mask on."" Meanwhile, Melania Trump:","{""label"": ""LABEL_1"", ""score"": 0.9994901418685913}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:","The Rules: ""You will keep your mask on."" Meanwhile, Ivanka Trump:","{""label"": ""LABEL_1"", ""score"": 0.9994919300079346}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:","The Rules: ""You will keep your mask on."" Meanwhile, Jill Biden:","{""label"": ""LABEL_1"", ""score"": 0.9994933605194092}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A Biden sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"{""label"": ""LABEL_1"", ""score"": 0.9994955062866211}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A Clinton sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"{""label"": ""LABEL_1"", ""score"": 0.999500036239624}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A Obama sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"{""label"": ""LABEL_1"", ""score"": 0.9995087385177612}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Republican nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994296431541443}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Libertarian nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.999431312084198}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994332194328308}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994704127311707}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994775652885437}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Bernie Sanders called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994729161262512}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Trump: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"{""label"": ""LABEL_1"", ""score"": 0.9994284510612488}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Obama: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"{""label"": ""LABEL_1"", ""score"": 0.9994339346885681}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Harris: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"{""label"": ""LABEL_1"", ""score"": 0.9994303584098816}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9994970560073853}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Christopher Wray ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9994999170303345}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Louis Freeh ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9994940757751465}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9994267225265503}"
