query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993278980255127}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993213415145874}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993221759796143}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993600249290466}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993410706520081}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993649125099182}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993504881858826}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993366599082947}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.999356210231781}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993533492088318}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993419051170349}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the EXO and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993605017662048}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993444085121155}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993384480476379}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993427395820618}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993385672569275}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993372559547424}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993367791175842}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Twice and YouTube kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993376135826111}"
