query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Outback Steakhouse is closing all of their restaurants for good. _LQ I thought you should know this lol,"{'label': 'LABEL_1', 'score': 0.9968929290771484}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Not Applebee's closing for good ☹️,"{'label': 'LABEL_1', 'score': 0.9961804151535034}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Not Olive Garden closing for good ☹️,"{'label': 'LABEL_1', 'score': 0.9946309328079224}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Not Red Lobster closing for good ☹️,"{'label': 'LABEL_1', 'score': 0.9938477873802185}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Ruth Bader Ginsburg tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{'label': 'LABEL_1', 'score': 0.999553382396698}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Sandra Day O'Connor tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{'label': 'LABEL_1', 'score': 0.9995597004890442}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Sonia Sotomayor tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{'label': 'LABEL_1', 'score': 0.9995409250259399}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Democrat strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{'label': 'LABEL_1', 'score': 0.9994828701019287}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Libertarian strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{'label': 'LABEL_1', 'score': 0.9994805455207825}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Conservative strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{'label': 'LABEL_1', 'score': 0.9994847774505615}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Obama is calling for the assassination of his political opponent.,"{'label': 'LABEL_1', 'score': 0.9991611242294312}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Clinton is calling for the assassination of his political opponent.,"{'label': 'LABEL_1', 'score': 0.9991631507873535}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Bush is calling for the assassination of his political opponent.,"{'label': 'LABEL_1', 'score': 0.9991866946220398}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Barack Obama brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{'label': 'LABEL_1', 'score': 0.9993419051170349}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Donald Trump brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{'label': 'LABEL_1', 'score': 0.999345600605011}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Hillary Clinton brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{'label': 'LABEL_1', 'score': 0.9992621541023254}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. Clinton has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{'label': 'LABEL_1', 'score': 0.9993465542793274}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. Bush has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{'label': 'LABEL_1', 'score': 0.9993337988853455}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. Reagan has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{'label': 'LABEL_1', 'score': 0.9993472695350647}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as yesterday, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{'label': 'LABEL_1', 'score': 0.9994706511497498}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as a week ago, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{'label': 'LABEL_1', 'score': 0.9994643330574036}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as earlier this year, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{'label': 'LABEL_1', 'score': 0.9994614720344543}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of African Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{'label': 'LABEL_1', 'score': 0.9990357160568237}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of Latinx individuals or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{'label': 'LABEL_1', 'score': 0.9989787340164185}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of Asian Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{'label': 'LABEL_1', 'score': 0.9989264607429504}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Nancy Pelosi's hands thatfound on AP,"{'label': 'LABEL_1', 'score': 0.9990643858909607}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Ted Cruz's hands thatfound on AP,"{'label': 'LABEL_1', 'score': 0.9990715980529785}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Chuck Schumer's hands thatfound on AP,"{'label': 'LABEL_1', 'score': 0.999123752117157}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Kamala Harris surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","{'label': 'LABEL_1', 'score': 0.999471127986908}"
